"ResponseID","xdemAll","demZIP","BPC1_1NET","BPC1_2NET","BPC1_3NET","BPC1_4NET","BPC1_5NET","BPC1_6NET","BPC1_7NET","BPC1_8NET","BPC1_9NET","BPC1_10NET","BPC1_11NET","BPC1_12NET","BPC1_13NET","BPC1_14NET","BPC1_15NET","BPC2_1NET","BPC2_2NET","BPC2_3NET","BPC2_4NET","BPC2_5NET","BPC2_6NET","BPC2_7NET","BPC2_8NET","BPC2_9NET","BPC2_10NET","BPC2_11NET","BPC2_12NET","BPC2_13NET","BPC2_14NET","BPC3_1","BPC3_2","BPC3_3","BPC3_4","BPC3_5","BPC3_6","BPC3_7","BPC3_8","BPC4","BPC5","BPC6_1","BPC6_2","BPC6_3","BPC7","BPC8_1NET","BPC8_2NET","BPC8_3NET","BPC8_4NET","BPC8_5NET","BPC8_6NET","BPC8_7NET","BPC8_8NET","BPC8_9NET","BPC8_10NET","BPC8_11NET","BPC8_12NET","BPC8_13NET","BPC8_14NET","BPC8_15NET","BPC8_16NET","BPC8_17NET","BPC8_18NET","BPC8_19NET","BPC9_1NET","BPC9_2NET","BPC9_3NET","BPC9_4NET","BPC9_5NET","BPC9_6NET","BPC9_7NET","BPC9_8NET","BPC9_9NET","BPC9_10NET","BPC9_11NET","BPC10_1NET","BPC10_2NET","BPC10_3NET","BPC10_4NET","BPC10_5NET","BPC10_6NET","BPC10_7NET","BPC10_8NET","BPC11_1NET","BPC11_2NET","BPC11_3NET","BPC11_4NET","BPC11_5NET","BPC11_6NET","BPC11_7NET","BPC12","BPC13","BPC14","BPC15_1NET","BPC15_2NET","BPC15_3NET","BPC15_4NET","BPC15_5NET","BPC15_6NET","BPC15_7NET","BPC15_8NET","BPC15_9NET","BPC15_10NET","BPC15_11NET","BPC15_12NET","BPC16","BPC17","BPC18","BPC19","BPC20","BPC21_1","BPC21_2","BPC21_3","BPC21_4","BPC21_5","BPC21_6","BPC21_7","BPC21_8","BPC21_9","BPC22_1","BPC22_2","BPC22_3","BPC23_1","BPC23_2","BPC23_3","BPC23_4","BPC23_5","BPC23_6","BPC23_7","BPC23_8","BPC23_9","BPC23_10","BPC24_1","BPC24_2","BPC24_3","BPC24_4","BPC24_5","BPC24_6","BPC24_7","xdemGender","age","demAgeGeneration","xpid3","xpidGender","xdemIdeo3","xeduc3","xdemInc3","xdemWhite","xdemHispBin","demBlackBin","demRaceOther","xdemReligion","xdemReligOther","xdemEvang","xdemUsr","xdemEmploy","xdemMilHH1","xsubVote22O","xsubVote20O","xsubVote18O","xreg4","xdemPrediction","BPC1_13_TEXT","BPC2_13_TEXT","BPC8_17_TEXT","BPC9_9_TEXT","BPC10_6_TEXT","BPC11_5_TEXT","BPC13_4_TEXT","BPC15_11_TEXT","wts"
"R_5k1lcXOJX8kmrrY",1,"43616","1","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2",1,1,1,1,1,1,2,1,2,NA,2,2,2,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2",6,NA,3,"1","1","2","2","1","1","2","2","2","2","2","2",3,3,3,3,4,1,1,1,1,1,1,1,1,1,6,2,2,2,2,2,3,2,2,2,3,2,2,6,1,3,6,3,2,4,2,3,4,3,6,3,1,1,1,NA,NA,NA,1,NA,1,2,4,1,2,2,2,2,3,NA,NA,NA,NA,NA,NA,NA,NA,1.4562218322295841
"R_5P7OJPAdTXqFqhi",1,"18360","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","2",1,1,1,1,1,1,1,1,1,NA,1,3,3,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","1","2","1","2","2","2","2","1","1","2","2","2","2","2","2","1","1","2","1","2","2","2",2,1,3,"1","2","2","2","2","2","2","2","2","2","2","2",3,1,2,1,1,1,1,3,1,3,3,1,1,1,2,2,2,3,2,2,2,2,2,2,2,3,2,2,1,1,2,1,1,2,1,4,4,1,1,1,2,1,1,NA,NA,NA,1,NA,2,2,1,2,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8780838434286897
"R_5uP8nAc4Ic2PCem",1,"92324","2","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","2","2","2","2",2,3,2,2,2,1,2,2,2,3,NA,NA,NA,1,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","1","2","2","2",2,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,2,2,2,2,2,2,2,2,2,1,2,2,3,3,3,3,2,2,3,2,2,2,3,3,1,5,3,4,5,3,3,2,2,3,3,1,2,1,2,1,1,NA,NA,NA,1,1,NA,2,1,2,1,1,4,4,3,NA,NA,NA,NA,NA,NA,NA,NA,0.9904694313539057
"R_6K86jIUE2BRS1kh",1,"90731","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,1,1,1,2,1,2,1,4,6,NA,NA,NA,3,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,3,2,"2","2","2","2","2","1","2","2","2","2","2","2",4,3,3,3,3,2,3,3,3,2,2,1,1,3,7,7,7,3,3,2,3,2,3,2,3,3,3,4,4,3,3,4,2,5,2,3,3,2,4,3,1,2,1,NA,NA,NA,1,NA,1,1,1,2,4,4,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5136881703577759
"R_6eXLUyijnsbSAtU",1,"03740","2","2","2","1","2","2","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2",1,2,1,1,2,1,2,2,1,NA,3,3,3,1,"2","2","2","1","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2",1,3,3,"2","2","1","2","1","1","2","2","2","2","2","2",4,1,1,2,1,3,3,2,1,2,3,2,3,3,2,3,1,2,1,1,1,2,2,1,1,1,3,5,4,4,2,2,5,3,2,1,2,1,2,1,1,1,1,NA,NA,NA,3,NA,NA,3,2,2,2,2,4,1,4,NA,NA,NA,NA,NA,NA,NA,NA,1.0145316816777838
"R_19wPtah94SqQ4Ux",1,"36083","2","2","2","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","1","2","2",2,1,1,2,1,1,1,2,4,3,NA,NA,NA,2,"1","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","1","1","1","2","2","2","1","2","1","1","2","2","2",1,1,2,"2","2","1","2","1","1","2","2","2","1","2","2",4,3,3,3,4,2,1,1,2,1,3,2,1,2,3,3,4,1,1,2,2,2,2,2,2,2,2,3,4,3,4,2,3,3,2,1,2,1,2,2,1,1,NA,NA,1,NA,5,NA,1,2,2,2,1,1,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.4382594832598481
"R_6q7zkjyfKH0PdfY",1,"01104","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2",3,4,5,3,4,4,5,5,6,NA,2,2,2,2,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","1","1","2","2","2","2","2",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,4,4,4,4,2,4,3,4,4,3,4,2,4,7,7,7,3,3,3,3,2,2,1,3,3,3,3,7,1,1,4,1,7,2,1,2,2,4,NA,1,2,1,NA,NA,NA,4,NA,NA,2,2,2,4,4,4,1,4,NA,"Just scrolling ",NA,NA,NA,NA,NA,NA,0.3994959375824247
"R_6irGK860UnrbDvx",1,"80013","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","1","2","2",3,1,1,1,1,2,2,2,4,3,NA,NA,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2",5,NA,3,"1","2","2","2","2","1","2","2","2","2","2","2",3,1,1,1,2,2,3,2,3,3,2,3,2,3,6,6,3,3,2,3,3,2,3,3,3,3,3,5,4,5,3,3,4,3,2,3,3,3,6,3,2,3,1,NA,NA,NA,1,NA,2,1,1,2,2,2,2,4,2,NA,NA,NA,NA,NA,NA,NA,NA,0.9904694313539057
"R_5C8Wd2DUNqkTtkB",1,"70806","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2",1,1,1,1,1,1,1,1,3,NA,4,4,3,4,"2","2","2","1","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1",3,2,4,"2","2","1","2","2","2","2","2","2","2","2","2",3,2,2,2,2,1,5,5,1,1,1,1,1,1,5,4,2,3,1,3,3,2,3,3,3,3,3,4,2,3,1,2,2,4,2,1,1,2,4,2,1,1,NA,NA,1,NA,4,NA,NA,1,4,2,4,4,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.4382594832598481
"R_3s0BEeWblVERQXc",1,"44128","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","2",1,1,1,1,2,1,1,1,3,NA,3,3,4,3,"1","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2",2,3,3,"2","2","2","2","2","1","1","2","2","2","2","2",4,1,1,1,1,3,3,3,3,3,3,3,3,3,6,6,6,2,2,2,2,2,2,2,3,2,3,1,1,1,1,1,1,1,1,1,2,1,1,1,1,1,NA,NA,NA,1,1,NA,2,3,1,2,4,1,4,2,1,NA,NA,NA,NA,NA,NA,NA,NA,2.128143471815177
"R_7CQQL18iAg3jWkF",1,"30349","2","2","2","2","2","2","2","1","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,2,3,2,1,2,2,1,1,NA,1,3,5,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","1","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2",4,3,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,3,2,3,3,2,2,3,3,3,5,5,4,1,1,2,3,2,2,2,3,1,3,4,3,3,3,1,3,4,1,2,2,3,5,3,3,2,NA,NA,1,NA,4,NA,NA,2,1,2,2,2,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,0.7723745321766643
"R_6NR2s4cTCMmTbu2",1,"98106","1","1","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2",1,1,1,1,1,3,4,1,3,NA,3,1,1,1,"1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","1","1","2","2","2","1","1","2","1","1","2","2","2","1","1","2","2","2","2","2",4,3,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,2,2,2,2,3,2,3,2,2,2,2,3,6,6,5,1,3,3,3,2,2,2,3,1,1,5,3,1,2,2,4,7,2,3,3,3,6,2,1,1,NA,NA,1,NA,4,NA,NA,2,2,2,1,1,4,4,4,NA,NA,NA,NA,NA,NA,NA,NA,1.6785387565090786
"R_3qrki1WY6v2yeOD",1,"94118","2","1","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2",1,1,1,1,1,3,1,1,5,1,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","1","2",5,NA,2,"1","1","2","2","2","2","2","2","2","2","2","2",1,2,2,2,2,1,1,2,1,3,3,3,2,3,4,4,4,3,2,3,3,2,2,2,3,3,2,2,3,6,6,7,2,2,2,3,3,2,4,2,2,3,1,NA,NA,NA,3,NA,NA,1,2,2,1,1,1,4,2,NA,"husband",NA,NA,NA,NA,NA,NA,0.9904694313539057
"R_6jv2qXWxr8DjdjI",1,"23229","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",1,1,1,1,2,4,4,1,6,NA,6,6,6,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",1,1,1,1,1,1,1,3,1,1,2,1,2,1,7,7,7,3,3,3,3,3,3,3,3,3,3,7,7,1,1,4,4,7,2,1,2,2,4,2,1,1,NA,NA,1,NA,5,NA,2,2,1,2,4,1,4,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.4382594832598481
"R_6C2TOO3X472SYg9",1,"07073","2","2","1","2","1","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","1","2","2","2","2","2",1,1,2,1,2,3,3,2,2,2,NA,NA,NA,2,"2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","1","2","2","2",6,NA,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,1,1,1,3,2,2,4,1,3,4,2,3,1,4,3,2,3,3,3,3,2,2,2,3,2,2,3,3,3,3,4,4,7,2,3,3,1,2,1,3,1,1,NA,NA,NA,4,NA,NA,2,1,2,1,1,1,1,3,NA,NA,NA,NA,NA,NA,NA,NA,0.602911799603958
"R_6GvM5vHklWU9tRc",1,"55406","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2",1,1,1,1,3,2,3,2,7,NA,2,2,1,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,4,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,1,1,1,1,1,1,4,2,4,4,3,1,1,2,2,4,2,2,1,3,2,2,2,1,2,1,6,2,3,3,4,2,6,2,4,4,1,2,1,3,1,1,NA,NA,NA,4,NA,NA,1,6,1,1,1,1,2,3,"Cable television",NA,NA,NA,NA,NA,"I don't participate",NA,0.9129568135326224
"R_3iKiVaoQlVmy5Dk",1,"42642","2","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",4,4,4,4,4,4,4,4,1,NA,6,6,6,5,"2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",3,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,3,3,3,3,3,3,3,3,3,3,1,1,1,1,1,1,1,2,3,3,3,6,3,1,1,1,NA,NA,NA,4,NA,NA,3,8,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.304526214921852
"R_6wI2MI4peuzCZq1",1,"32034","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2",2,1,2,2,2,2,3,2,3,NA,2,3,3,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,2,"1","2","2","2","2","2","2","2","2","2","2","2",2,3,3,2,4,2,2,2,2,2,1,3,2,2,3,2,2,1,1,3,3,2,3,2,1,1,1,4,2,4,6,3,4,4,2,3,4,2,4,3,3,3,1,1,NA,NA,1,NA,2,2,1,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.8025071352159864
"R_7CDIAS3wmLwf8Q1",1,"06516","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1",5,5,5,5,5,5,5,5,7,6,NA,NA,NA,5,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","1","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,5,5,5,5,5,5,5,5,5,5,5,5,5,7,7,7,3,3,3,3,3,3,2,3,3,3,7,7,4,7,6,1,7,2,1,1,2,4,NA,1,1,1,NA,NA,NA,4,NA,NA,1,7,2,4,4,4,1,2,NA,NA,NA,NA,NA,NA,NA,NA,1.0145316816777838
"R_30WgMGA1e1MNaJr",1,"62827","2","2","2","2","2","1","1","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","2","1","2","2","2","2","2",1,1,1,1,1,2,1,1,2,6,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","2",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",2,3,2,4,4,2,2,1,2,1,1,3,3,2,6,6,4,3,2,2,3,2,3,2,3,3,3,4,7,2,2,4,3,6,2,1,2,3,6,NA,1,1,1,NA,NA,NA,4,NA,NA,3,8,2,2,2,4,2,2,NA,NA,NA,NA,NA,NA,NA,NA,1.2213473863855067
"R_1IIFF6v0F3WzfIR",1,"33418","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,3,3,1,4,1,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2",5,NA,2,"1","2","1","2","2","2","2","2","2","2","2","2",2,2,2,2,2,2,2,2,3,3,2,3,3,3,4,4,3,3,3,3,3,2,3,2,3,2,3,4,2,1,2,4,2,7,2,2,3,1,2,1,1,1,NA,NA,NA,1,4,NA,NA,2,7,2,1,1,1,3,3,NA,NA,NA,NA,NA,NA,NA,NA,1.6732273031293434
"R_3i8VU1nD6etCGi5",1,"31320","2","2","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","1","2","2","2","2",1,1,1,1,1,4,4,1,3,2,NA,NA,NA,1,"2","2","2","1","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","1","1","2","1","1","2","2","2","1","1","1","1","2","2","2",4,4,4,"2","2","2","2","2","2","2","2","2","2","1","2",6,1,2,1,1,2,3,2,1,3,2,2,2,1,4,4,4,3,2,2,2,2,2,2,3,2,2,6,1,3,3,5,3,7,1,3,3,2,3,2,1,1,NA,NA,NA,1,1,NA,2,2,4,1,1,1,1,3,4,NA,NA,NA,NA,NA,NA,"I don't participate","While watching streaming services",2.3439918378061466
"R_5dQ6cL4d8qn7sfc",1,"91324","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2",1,1,1,1,2,2,3,1,6,NA,6,3,3,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,4,"1","1","2","1","2","2","2","2","1","1","2","2",1,4,3,3,3,1,1,1,3,2,1,3,2,3,3,2,1,3,1,2,3,2,3,2,2,2,2,2,1,2,4,4,1,5,1,4,4,3,5,3,2,1,1,1,NA,NA,1,NA,2,1,6,2,2,2,2,4,3,NA,"FOX News",NA,NA,NA,NA,NA,NA,1.4783919170814055
"R_7ohRUUZlrXRpaJb",1,"30014","1","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","1","2","2","2","2",1,1,1,1,1,1,2,1,2,2,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,3,"1","2","2","2","1","1","2","2","2","2","2","2",6,1,1,1,1,1,1,4,1,4,2,4,4,1,2,2,2,2,2,2,3,2,3,2,3,2,2,3,1,1,1,3,1,7,2,3,4,1,2,1,2,2,NA,NA,1,NA,5,NA,1,2,2,2,1,1,1,3,1,NA,NA,NA,NA,NA,NA,NA,NA,0.8428653902753017
"R_2hFSSTQUoS6ggcV",1,"48461","2","2","1","2","1","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","1","2","2","2","2","2",1,1,1,1,1,3,4,1,3,NA,3,3,3,1,"1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","1","2","2","2",3,2,2,"2","2","1","2","2","2","2","2","2","2","2","2",4,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,3,3,2,3,3,3,1,1,1,1,1,1,1,2,2,2,3,6,3,1,3,1,NA,NA,NA,5,NA,2,3,4,2,2,1,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,1.22802664212233
"R_6ixLKZhiDib2jVP",1,"04282","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",2,2,2,2,2,2,2,2,3,4,NA,NA,NA,1,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",6,2,1,1,2,2,2,2,2,2,2,2,2,3,3,2,2,3,3,3,3,3,3,3,3,3,3,3,3,4,3,3,3,4,2,3,4,3,6,3,1,2,1,NA,NA,NA,5,NA,1,3,6,2,2,2,2,1,3,NA,NA,NA,NA,NA,NA,NA,NA,1.209633885343632
"R_2eq467qIIQAzImZ",1,"29073","1","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,1,2,1,4,NA,1,1,1,2,"2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","2","1","2","2","2","2","1","2","2","2","2","2",5,NA,3,"1","1","2","2","2","2","1","2","2","2","2","2",3,3,3,3,4,1,1,1,1,1,1,5,1,2,1,1,1,3,3,3,3,2,3,2,3,3,3,5,1,3,1,1,3,4,2,3,3,3,6,3,3,1,1,NA,NA,NA,1,NA,1,2,1,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.6502085113510534
"R_28TfmpmJfYA82xY",1,"77459","1","2","1","2","1","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","1","2","2","2","2","2",1,1,1,1,1,2,3,1,6,NA,5,5,5,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,3,"2","1","1","2","2","1","2","2","2","2","2","2",5,4,3,4,4,1,1,1,1,1,1,2,1,1,5,3,6,3,2,3,3,2,2,2,2,3,2,4,3,2,7,2,1,7,2,3,4,2,4,3,1,2,1,NA,NA,NA,1,NA,1,2,1,2,2,2,2,3,3,NA,NA,NA,NA,NA,NA,NA,NA,0.5136881703577759
"R_394F4omoEzry23V",1,"95123","2","2","2","1","2","2","1","2","1","2","2","2","2","2","2","2","1","2","1","2","2","2","1","2","2","2","2","2","2",1,2,1,2,2,2,1,1,2,NA,2,3,3,2,"2","1","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","1","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","1","2","2","1","2","2","2","2","2",3,2,1,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",4,2,2,2,2,2,3,2,3,2,2,3,3,2,3,3,3,3,3,3,3,2,2,2,3,3,3,3,1,2,2,3,2,4,2,1,1,1,2,1,2,3,NA,NA,NA,1,2,1,NA,2,1,2,1,1,1,4,3,NA,NA,NA,NA,NA,NA,NA,NA,2.228693936821727
"R_3wLyRjSO7yNMLUx",1,"95688","2","1","2","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","1","2","2","2","2","1","2","2","2","2","2",1,1,1,1,1,2,3,1,3,3,NA,NA,NA,4,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","1","1","2","2","2","1","2","2","2","2","1","1","2","2","2","2","2","2","2","1","2","1","2","2","2",4,2,2,"2","2","2","2","1","2","2","1","2","2","2","2",3,2,2,2,2,2,2,3,2,3,3,2,1,2,2,1,1,3,2,3,3,2,2,2,3,2,3,5,1,3,3,3,3,6,2,3,3,3,6,3,2,3,1,1,NA,NA,1,NA,2,2,3,2,2,2,2,4,3,NA,NA,NA,NA,NA,NA,NA,NA,1.2224675192627152
"R_1BA6VQGEtSVDE3q",1,"70441","1","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","2","2","1","2","1","2","2","2","2","2",1,2,2,2,2,2,1,2,3,NA,1,2,1,3,"2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","2","1","2","2","2","2","2","2","2","2","2","2","1","2","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,NA,6,"NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA","NA",5,1,1,1,1,4,4,4,4,4,4,4,4,4,2,2,2,3,3,3,3,2,3,3,3,1,3,3,5,3,7,5,1,7,2,3,3,1,2,NA,1,1,NA,NA,1,NA,1,NA,1,3,8,1,1,1,1,3,2,NA,NA,NA,NA,NA,NA,NA,NA,0.5225401346240787
